"","tried_influence","attend_rally","work_party","wear_button","give_money_party","campaign_participation","discuss","give_money_campaign","volunteer","community_work","community_meeting","vote_in_primary","trust_others","satisfied_life","understand_issues","too_complicated","age","hisp","empl","own_home","married","class_conscious","PARTY_ID","better_off_econ1","STATEFIPS","money_stocks","born_again","college","black","female","inc_firstthird","inc_upperthird","lgbt","middleclass","jewish","catholic","protestant","nonreligious","knowl","str_PARTY","agesq","Consistency","Extremity","ideo_ext","ideo_label","ideo_score","Position","year","respondent","unique_id","wt1","wt2","wt3","complete_pre","complete_post","census_region","Action_Score"
"4239",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,65,0,1,1,0,1,"4",3,"4",1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,4225,0.432162159956902,0.287415471327775,0,"moderate",-0.408314030519289,-0.287415471327775,"2012",1687,20121687,0.098,0.098,0.098,1,1,"4",10
"4242",1,1,1,1,1,0,1,0,2,0,0,1,1,1,1,1,57,0,1,0,0,1,"1",1,"24",1,2,1,0,0,1,0,0,1,0,1,0,0,1,1,3249,0.330968377046366,0.516157613806218,0,"moderate",3.65851939745453,0.516157613806218,"2012",1690,20121690,0.2195,0.2195,0.2195,1,1,"4",9
"4243",1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,59,0,7,1,1,1,"4",2,"24",1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,3481,0.418698865270588,1.09099472671277,0,"moderate",-4.47517868574982,-1.09099472671277,"2012",1691,20121691,0.1085,0.1085,0.1085,1,1,"4",10
"4244",1,1,1,1,0,1,1,1,1,0,0,2,1,1,0,0,40,0,7,1,1,1,"6",4,"24",1,2,1,0,1,0,1,0,1,0,0,1,0,1,1,1600,0.353983642646219,0.361623651711707,0,"moderate",2.87643262223806,0.361623651711707,"2012",1692,20121692,0.7342,0.7342,0.7342,1,1,"4",10
"4245",1,1,1,1,1,0,0,0,2,0,0,2,0,1,0,0,52,0,1,1,1,1,"4",4,"24",1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,2704,0.509912461758834,1.43993947846666,1,"right",8.33372198556836,1.43993947846666,"2012",1693,20121693,0.2314,0.2314,0.2314,1,1,"1",9
"4246",1,1,1,1,1,0,1,0,1,1,0,2,1,1,1,0,77,0,1,1,0,0,"7",2,"18",1,2,1,0,0,0,1,0,1,0,1,0,0,0,1,5929,0.494808088306022,0.45602858107165,0,"moderate",-1.26165449672799,-0.45602858107165,"2012",1694,20121694,0.3,0.3,0.3,1,1,"1",10
"4247",1,1,1,1,1,0,1,0,2,0,0,2,0,1,1,1,60,0,1,1,1,1,"3",3,"24",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3600,0.299828020072135,0.788582139487741,0,"moderate",5.03724298605853,0.788582139487741,"2012",1695,20121695,0.8049,0.8049,0.8049,1,1,"1",10
"4249",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,46,0,1,1,0,1,"1",3,"25",1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,2116,0.45065715339234,1.08320145150922,0,"moderate",-4.43573740443079,-1.08320145150922,"2012",1697,20121697,0.7415,0.7415,0.7415,1,1,"3",9
"4250",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,42,0,1,1,1,1,"5",4,"25",0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1764,0.384406622001791,0.607285824770523,0,"moderate",-2.02715800384855,-0.607285824770523,"2012",1698,20121698,0.9432,0.9432,0.9432,1,1,"2",9
"4253",0,1,1,1,1,1,1,0,1,0,0,2,1,1,1,0,47,0,1,1,1,1,"5",4,"48",1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,2209,0.434462155708927,0.326546586319729,0,"moderate",-0.606354170821685,-0.326546586319729,"2012",1700,20121700,0.2069,0.2069,0.2069,1,1,"1",9
"4254",0,1,1,0,1,2,1,0,2,0,0,2,1,1,0,0,27,0,4,1,0,0,"1",4,"6",0,2,1,0,1,0,1,0,1,0,0,1,0,1,1,729,0.462510416110451,0.383440811000817,0,"moderate",-0.894292304977985,-0.383440811000817,"2012",1702,20121702,0.2292,0.2292,0.2292,1,1,"1",10
"4257",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,53,0,1,1,1,0,"1",4,"25",1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,2809,0.520480087723632,0.164380632759342,0,"moderate",0.21435763874404,-0.164380632759342,"2012",1705,20121705,2.125,2.125,2.125,1,1,"1",10
"4258",0,1,1,1,1,1,1,0,2,1,1,2,1,1,1,0,51,0,1,1,1,1,"7",3,"26",1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2601,0.435291285091517,0.794285602231027,0,"moderate",-2.97355225232345,-0.794285602231027,"2012",1706,20121706,2.4348,2.4348,2.4348,1,1,"1",12
"4261",1,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,64,0,6,1,0,0,"3",3,"25",1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,4096,0.48758161146148,1.3743766858833,1,"left",-5.90935716404872,-1.3743766858833,"2012",1709,20121709,1.1308,1.1308,1.1308,1,1,"1",9
"4262",1,1,1,0,1,1,0,0,2,0,0,1,0,1,0,1,25,0,1,0,0,1,"7",2,"47",0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,625,0.421338256706212,0.501058100863487,0,"moderate",-1.48954609703528,-0.501058100863487,"2008",40,20080040,1.0905,1.0905,1.0905,1,1,"4",8
"4267",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,0,56,0,1,0,0,1,"1",2,"47",1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,3136,0.44579564089274,0.170008449225127,0,"moderate",1.90667999463424,0.170008449225127,"2012",1713,20121713,0.2861,0.2861,0.2861,1,1,"3",10
"4268",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,61,0,5,1,0,0,"5",3,"25",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3721,0.465466819089218,0.277003880437868,0,"moderate",-0.355621616284932,-0.277003880437868,"2012",1714,20121714,0.5396,0.5396,0.5396,1,1,"3",9
"4269",0,1,1,1,1,1,1,0,2,0,0,2,0,1,1,0,55,0,1,0,0,1,"1",5,"6",1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,3025,0.327063812910562,0.754109302002364,0,"moderate",4.86277809862485,0.754109302002364,"2012",1715,20121715,0.7237,0.7237,0.7237,1,1,"4",10
"4271",1,1,1,1,1,0,1,0,1,0,0,2,1,1,1,0,53,0,1,1,1,1,"1",2,"53",1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,2809,0.471095186131052,0.723094509026346,0,"moderate",-2.61325855536555,-0.723094509026346,"2012",1717,20121717,0.9066,0.9066,0.9066,1,1,"4",9
"4275",0,1,1,1,1,1,1,0,2,1,0,2,0,0,1,0,55,0,1,1,1,1,"1",3,"25",0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3025,0.516354226099866,0.463872017798385,0,"moderate",3.39390524650803,0.463872017798385,"2012",1720,20121720,0.558,0.558,0.558,1,1,"4",11
"4278",1,1,1,1,1,0,0,0,1,1,0,2,1,0,1,1,41,0,1,1,1,0,"3",5,"26",1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1681,0.503378777229404,0.505346036576668,0,"moderate",-1.51124707311073,-0.505346036576668,"2012",1723,20121723,2.0267,2.0267,2.0267,1,1,"2",9
"4279",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,56,0,5,1,0,1,"1",1,"26",1,2,1,0,1,0,0,1,1,0,0,1,0,1,1,3136,0.22708990925449,0.0757040461056517,0,"moderate",0.663144331023198,-0.0757040461056517,"2012",1724,20121724,0.8408,0.8408,0.8408,1,1,"2",9
"4281",0,1,0,0,1,3,1,0,1,1,1,1,0,1,1,0,71,0,7,1,1,1,"4",3,"1",1,2,1,0,1,0,1,0,1,0,0,1,0,1,0,5041,0.387077761760145,0.766108452479245,0,"moderate",-2.83094944912421,-0.766108452479245,"2012",1726,20121726,0.5953,0.5953,0.5953,1,1,"4",10
"4282",1,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,62,0,5,1,1,1,"1",3,"26",0,2,0,0,1,1,0,0,1,0,0,1,0,1,1,3844,0.454287366131751,0.979924578910703,0,"moderate",-3.91305957264376,-0.979924578910703,"2012",1727,20121727,0.5962,0.5962,0.5962,1,1,"4",8
"4283",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,68,0,5,1,1,0,"4",3,"26",1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,4624,0.434700399090515,1.28307250683789,0,"moderate",-5.44727239002513,-1.28307250683789,"2012",1728,20121728,0.4268,0.4268,0.4268,1,1,"4",9
"4284",1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,36,0,1,1,1,0,"3",2,"25",1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,1296,0.359547007266869,0.0403913022391871,0,"moderate",0.841859932436937,-0.0403913022391871,"2012",1729,20121729,0.8587,0.8587,0.8587,1,1,"4",9
"4285",1,1,1,1,1,0,1,0,2,0,0,2,0,1,0,1,81,0,2,1,0,1,"1",3,"24",0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,6561,0.410274182907743,1.04500882688331,0,"moderate",-4.24244690552763,-1.04500882688331,"2008",412,20080412,1.347,1.347,1.347,1,1,"4",10
"4286",1,1,1,1,1,0,0,0,2,0,0,2,0,1,0,0,31,1,1,0,1,0,"2",5,"6",0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,961,0.557575591378092,0.0826514889594109,0,"moderate",0.627983754643398,-0.0826514889594109,"2012",1730,20121730,1.0901,1.0901,1.0901,1,1,"4",9
"4287",1,1,1,0,1,1,0,0,2,0,0,2,1,1,0,1,54,0,6,0,1,0,"3",2,"26",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2916,0.551752444741436,0.907706286260409,0,"moderate",-3.54756728314972,-0.907706286260409,"2012",1731,20121731,1.7052,1.7052,1.7052,1,1,"4",9
"4288",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,1,41,0,1,1,0,1,"2",2,"26",1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1681,0.465267320382863,1.20969020891356,0,"moderate",-5.07588914220217,-1.20969020891356,"2012",1733,20121733,0.9686,0.9686,0.9686,1,1,"4",9
"4289",0,1,1,1,1,1,1,0,2,0,0,2,1,1,0,0,49,0,1,1,1,1,"6",5,"26",1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2401,0.498282305829586,0.511124833359,0,"moderate",-1.5404932043745,-0.511124833359,"2012",1734,20121734,0.7836,0.7836,0.7836,1,1,"4",10
"4290",0,1,1,0,1,2,1,0,1,0,0,2,1,1,0,0,41,0,1,1,1,1,"7",3,"29",1,2,1,0,1,0,0,0,1,0,0,1,0,1,1,1681,0.595773471128298,0.0395531318097927,0,"moderate",1.24645374323714,0.0395531318097927,"2012",1735,20121735,0.0813,0.0813,0.0813,1,1,"4",9
"4293",1,1,1,1,1,0,1,0,2,0,0,1,1,1,1,0,69,0,1,1,1,1,"1",3,"29",1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,4761,0.644856418756942,0.0460255324000764,0,"moderate",1.27921016025354,0.0460255324000764,"2012",1738,20121738,1.1975,1.1975,1.1975,1,1,"4",9
"4296",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,70,0,5,1,1,1,"2",3,"34",1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,4900,0.401341997755087,0.44161699715105,0,"moderate",3.2812739705442,0.44161699715105,"2008",413,20080413,1.8167,1.8167,1.8167,1,1,"4",10
"4297",0,0,1,1,0,3,1,1,2,0,0,1,1,1,1,0,35,0,1,1,1,1,"6",2,"49",0,2,1,0,0,0,1,0,1,0,0,0,1,1,1,1225,0.301409549315855,0.0391209883738529,0,"moderate",1.244266692173,0.0391209883738529,"2012",1741,20121741,0.9533,0.9533,0.9533,1,1,"3",10
"4298",0,1,1,1,1,1,1,0,2,0,0,1,1,1,0,0,60,0,5,1,1,1,"5",3,"29",1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,3600,0.583066167723667,0.14529332352267,0,"moderate",0.310957324186252,-0.14529332352267,"2012",1742,20121742,0.9091,0.9091,0.9091,1,1,"3",9
"4301",1,1,1,1,1,0,1,0,2,0,0,1,1,1,0,0,23,1,1,0,0,1,"2",2,"29",0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,529,0.372425263342502,0.109087258027908,0,"moderate",0.494193970825495,-0.109087258027908,"2012",1745,20121745,1.9863,1.9863,1.9863,1,1,"3",9
"4304",1,1,1,1,1,0,1,0,2,0,0,2,0,1,0,1,19,0,1,0,0,1,"6",2,"29",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,361,0.464185606127319,0.500522371105701,0,"moderate",-1.48683480203595,-0.500522371105701,"2012",1748,20121748,0.9471,0.9471,0.9471,1,1,"3",10
"4305",0,1,1,1,1,1,1,0,2,0,0,1,1,1,1,0,40,0,1,0,1,1,"2",2,"30",1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1600,0.691582908240118,0.613462365353326,0,"moderate",-2.05841709175988,-0.613462365353326,"2012",1749,20121749,0.5276,0.5276,0.5276,1,1,"2",9
"4307",0,1,1,1,1,1,1,0,2,0,0,1,1,1,0,0,30,0,1,0,0,1,"1",2,"22",1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,900,0.500458095874448,0.363173118827369,0,"moderate",-0.791718774873851,-0.363173118827369,"2008",414,20080414,0.363,0.363,0.363,1,1,"4",9
"4308",1,1,1,1,1,0,1,0,2,0,0,2,0,0,1,0,69,1,5,1,0,1,"7",5,"12",0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,4761,0.626643223083847,1.19789887212967,0,"moderate",-5.0162139197733,-1.19789887212967,"2012",1751,20121751,1.9497,1.9497,1.9497,1,1,"2",10
"4309",1,1,1,1,1,0,1,0,2,1,0,2,0,1,1,1,60,0,1,0,1,1,"4",3,"12",0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3600,0.375985332425069,0.771639143469076,0,"moderate",4.9514955365067,0.771639143469076,"2012",1752,20121752,0.7955,0.7955,0.7955,1,1,"2",11
"4310",1,1,1,1,1,0,1,0,2,0,0,2,1,1,0,0,53,0,1,1,1,1,"6",4,"30",0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2809,0.532445514021751,0.879664535153236,0,"moderate",-3.40564972407349,-0.879664535153236,"2012",1753,20121753,2.2669,2.2669,2.2669,1,1,"2",10
"4313",1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,47,0,1,0,0,0,"2",3,"30",0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,2209,0.730210915058862,0.300135503891161,0,"moderate",2.5652449286643,0.300135503891161,"2012",1756,20121756,0.0659,0.0659,0.0659,1,1,"3",9
"4314",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,1,33,0,1,1,0,1,"5",5,"6",0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1089,0.454665089003849,0.500118471908674,0,"moderate",-1.48479069330908,-0.500118471908674,"2012",1757,20121757,0.3608,0.3608,0.3608,1,1,"3",9
"4317",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,32,0,1,0,0,0,"3",2,"30",0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1024,0.664586614240893,0.737462998701289,0,"moderate",4.77853219247219,0.737462998701289,"2012",1760,20121760,0.1925,0.1925,0.1925,1,1,"3",10
"4318",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,1,79,0,5,1,1,1,"3",3,"39",1,2,1,0,0,0,1,0,1,0,0,1,0,1,0,6241,0.440702371368725,0.65767221110374,0,"moderate",4.3747159768109,0.65767221110374,"2008",415,20080415,0.6112,0.6112,0.6112,1,1,"4",10
"4319",1,1,1,1,1,0,1,0,1,0,0,2,1,1,0,0,35,0,1,1,1,1,"6",4,"30",0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1225,0.593770051012066,0.301655041287624,0,"moderate",-0.48037960885188,-0.301655041287624,"2012",1761,20121761,0.4577,0.4577,0.4577,1,1,"3",9
"4320",0,1,1,1,1,1,1,0,2,1,1,2,1,1,1,1,62,0,5,1,1,1,"1",3,"30",1,2,1,0,1,0,1,0,1,0,0,1,0,1,1,3844,0.637329787546726,1.76907245205803,1,"left",-7.9068878995281,-1.76907245205803,"2012",1762,20121762,0.2127,0.2127,0.2127,1,1,"3",12
"4321",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,0,28,0,1,1,1,1,"2",4,"25",1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,784,0.519382364830746,2.2536943504682,1,"left",-10.3595291997951,-2.2536943504682,"2012",1763,20121763,0.852,0.852,0.852,1,1,"1",9
"4323",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,63,0,1,1,1,1,"7",4,"34",1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,3969,0.802719659604242,0.567307731830242,0,"moderate",-1.82483136080392,-0.567307731830242,"2012",1765,20121765,1.0243,1.0243,1.0243,1,1,"2",9
"4325",1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,53,0,1,1,1,1,"6",2,"34",1,2,1,0,0,0,1,0,1,0,0,0,1,1,1,2809,0.556014097909788,0.0202548629308029,0,"moderate",0.943769199950604,-0.0202548629308029,"2012",1767,20121767,1.6226,1.6226,1.6226,1,1,"2",8
"4327",0,1,1,0,1,2,1,0,1,1,1,2,1,1,1,1,57,0,1,1,1,1,"1",4,"34",0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,3249,0.653961750854432,1.52686128936942,1,"left",-6.68107226275101,-1.52686128936942,"2012",1769,20121769,2.4169,2.4169,2.4169,1,1,"2",11
"4328",1,1,1,1,1,0,1,0,2,1,0,2,0,0,1,0,43,1,4,0,1,0,"2",5,"6",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1849,0.616951697022407,1.48343205263152,1,"left",-6.4612795954946,-1.48343205263152,"2012",1770,20121770,4.1271,4.1271,4.1271,1,1,"2",11
"4330",1,1,1,1,1,0,1,0,2,0,0,2,1,1,0,0,54,0,1,1,1,1,"6",3,"34",1,2,0,0,1,0,1,0,1,0,0,1,0,1,1,2916,0.482055909992475,0.969128300836325,0,"moderate",-3.85842028048372,-0.969128300836325,"2012",1771,20121771,2.3327,2.3327,2.3327,1,1,"1",10
"4331",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,0,61,0,6,1,1,1,"7",2,"34",1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,3721,0.47910703726719,0.0634792641157361,0,"moderate",1.36754241141685,0.0634792641157361,"2012",1772,20121772,0.1287,0.1287,0.1287,1,1,"1",9
"4334",1,1,1,1,1,0,0,0,1,1,1,2,1,1,1,1,37,0,7,1,1,1,"7",3,"34",0,2,1,0,1,0,1,0,1,0,1,0,0,1,1,1369,0.507836071126051,0.280861425611075,0,"moderate",2.46770001670428,0.280861425611075,"2012",1775,20121775,1.1506,1.1506,1.1506,1,1,"1",10
"4335",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,62,0,1,1,0,1,"7",3,"26",1,2,1,0,1,0,0,0,1,0,0,1,0,1,1,3844,0.642506026652981,1.15208736331714,0,"moderate",-4.78436472164634,-1.15208736331714,"2012",1776,20121776,0.6381,0.6381,0.6381,1,1,"1",9
"4339",0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,41,0,6,1,0,1,"1",1,"34",0,2,0,0,1,0,1,1,1,0,0,1,0,0,1,1681,0.528093078754633,0.822053487218558,0,"moderate",-3.11408379199367,-0.822053487218558,"2012",1780,20121780,0.4758,0.4758,0.4758,1,1,"1",10
"4341",1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,52,0,1,0,0,1,"3",3,"34",0,2,1,1,0,0,0,0,1,0,0,1,0,1,0,2704,0.463646286047805,0.108469628506793,0,"moderate",0.49731975543556,-0.108469628506793,"2012",1781,20121781,0.689,0.689,0.689,1,1,"1",8
"4342",0,0,0,0,1,4,1,0,1,1,1,2,0,1,1,0,61,0,1,0,0,0,"2",3,"34",0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,3721,0.511397365784363,0.0370013216598399,0,"moderate",0.85901641340341,-0.0370013216598399,"2012",1782,20121782,0.4112,0.4112,0.4112,1,1,"3",11
"4345",0,1,1,1,0,2,1,0,1,0,0,1,1,1,1,0,29,0,7,0,1,1,"1",2,"25",0,2,1,0,1,0,1,0,1,0,0,1,0,1,1,841,0.357780285241777,0.674891537632344,0,"moderate",4.46186191789484,0.674891537632344,"2012",1785,20121785,0.2251,0.2251,0.2251,1,1,"3",8
"4347",1,1,1,1,1,0,0,0,2,0,0,2,1,1,1,1,54,0,1,0,0,0,"5",4,"34",1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,2916,0.374689997342555,1.11421175269712,0,"moderate",6.68523421502963,1.11421175269712,"2012",1787,20121787,0.0649,0.0649,0.0649,1,1,"3",9
"4349",0,1,1,0,0,3,1,1,2,0,0,1,0,1,1,1,64,0,5,0,0,1,"3",4,"29",0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,4096,0.323281153516771,1.44184173363701,1,"right",8.34334918072765,1.44184173363701,"2012",1789,20121789,0.0828,0.0828,0.0828,1,1,"3",10
"4351",1,1,1,1,1,0,1,0,2,0,0,2,1,1,1,0,50,1,1,0,0,1,"1",4,"6",0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,2500,0.427561289953176,0.684378375608745,0,"moderate",4.50987421512324,0.684378375608745,"2008",418,20080418,0.2876,0.2876,0.2876,1,1,"4",10
"4352",1,1,1,1,1,0,0,0,2,0,0,2,1,0,0,0,66,1,6,1,0,0,"2",4,"35",0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,4356,0.45813985435913,0.115791130325678,0,"moderate",1.63228951422308,0.115791130325678,"2012",1791,20121791,0.0649,0.0649,0.0649,1,1,"3",9
"4353",0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,61,1,1,1,0,1,"7",1,"35",0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,3721,0.33044760073033,1.01117684134403,0,"moderate",6.16378093406366,1.01117684134403,"2012",1793,20121793,0.731,0.731,0.731,1,1,"2",9
"4354",1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,53,0,1,1,0,0,"5",3,"35",0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2809,0.408692883808184,0.977642760072423,0,"moderate",5.99406703346805,0.977642760072423,"2012",1794,20121794,0.7506,0.7506,0.7506,1,1,"2",11
"4355",1,1,1,1,1,0,1,0,2,0,0,1,1,1,0,0,52,1,5,1,0,1,"1",3,"35",0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2704,0.402051817493906,0.409497360088897,0,"moderate",3.11871848416057,0.409497360088897,"2012",1795,20121795,0.748,0.748,0.748,1,1,"2",9
"4356",0,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,27,1,1,1,0,0,"5",2,"35",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,729,0.511815930200044,1.13940041381252,0,"moderate",-4.7201568589156,-1.13940041381252,"2012",1797,20121797,2.7802,2.7802,2.7802,1,1,"4",11
"4357",0,1,1,1,1,1,1,0,2,0,0,1,0,0,1,0,48,0,1,1,0,1,"6",3,"47",0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,2304,0.387142184278569,0.139850576502249,0,"moderate",0.338502728496256,-0.139850576502249,"2012",1798,20121798,0.8299,0.8299,0.8299,1,1,"4",9
"4358",1,1,1,1,1,0,0,0,2,0,0,2,1,1,0,0,68,1,5,1,1,0,"1",3,"35",0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,4624,0.588256832459314,0.126591958247012,0,"moderate",0.405603771234824,-0.126591958247012,"2012",1799,20121799,0.9838,0.9838,0.9838,1,1,"4",9
"4359",0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,57,0,1,1,1,0,"6",4,"6",1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3249,0.371313805744149,0.78637557700438,0,"moderate",5.02607571050605,0.78637557700438,"2012",1800,20121800,0.8551,0.8551,0.8551,1,1,"4",10
"4360",1,1,1,1,1,0,1,0,2,0,0,1,0,1,0,1,22,1,8,0,0,0,"2",1,"36",0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,484,0.487756820510983,0.923099884180022,0,"moderate",5.71802892935452,0.923099884180022,"2012",1801,20121801,0.8666,0.8666,0.8666,1,1,"4",9
"4361",0,1,1,1,1,1,1,0,2,0,0,2,1,1,0,0,30,1,1,0,0,1,"1",2,"36",1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,900,0.235210803266415,0.414839559042162,0,"moderate",3.14575502095349,0.414839559042162,"2012",1802,20121802,0.1761,0.1761,0.1761,1,1,"1",10
"4362",1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,39,0,1,1,1,1,"1",2,"17",1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1521,0.216732457337326,0.186377268816718,0,"moderate",1.98952157298358,0.186377268816718,"2008",420,20080420,0.9063,0.9063,0.9063,1,1,"4",10
"4363",0,1,1,1,1,1,1,0,1,0,0,2,0,1,0,0,30,0,1,1,0,1,"3",4,"28",1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,900,0.409690637950149,0.368732828970177,0,"moderate",2.91241172638552,0.368732828970177,"2012",1803,20121803,0.4614,0.4614,0.4614,1,1,"1",9
"4364",1,1,1,1,1,0,0,0,1,0,0,2,0,1,1,1,53,0,1,0,0,1,"1",2,"36",0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,2809,0.391763425991965,0.0640004168923356,0,"moderate",0.722375670889924,-0.0640004168923356,"2012",1804,20121804,0.3139,0.3139,0.3139,1,1,"3",8
"4365",1,1,1,1,1,0,1,0,2,1,1,2,0,0,1,0,23,0,8,0,0,1,"4",2,"36",0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,529,0.485015885871693,0.170768406261975,0,"moderate",1.91052608995333,0.170768406261975,"2012",1805,20121805,0.3536,0.3536,0.3536,1,1,"3",12
"4366",1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,33,0,8,0,0,1,"1",2,"36",0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1089,0.489870172112151,0.491503749553363,0,"moderate",3.53374772313256,0.491503749553363,"2012",1806,20121806,0.4935,0.4935,0.4935,1,1,"3",8
"4367",1,1,1,1,1,0,0,0,1,0,0,2,1,1,0,1,59,0,6,0,0,1,"1",2,"36",0,2,1,0,1,1,0,0,1,0,1,0,0,0,1,3481,0.393232761295546,0.804282621417623,0,"moderate",5.11670214905065,0.804282621417623,"2012",1807,20121807,0.3012,0.3012,0.3012,1,1,"3",8
"4368",0,1,1,0,0,3,1,0,1,0,0,2,1,1,0,0,73,0,5,0,0,1,"3",3,"36",1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,5329,0.512147944089392,1.54775848046134,1,"left",-6.78683164774734,-1.54775848046134,"2012",1808,20121808,0.2824,0.2824,0.2824,1,1,"3",9
"4369",1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,81,0,5,1,1,1,"6",3,"36",1,2,1,0,0,1,0,0,1,0,1,0,0,1,1,6561,0.479110729495086,1.46644536772797,1,"left",-6.3753110392124,-1.46644536772797,"2012",1809,20121809,0.3613,0.3613,0.3613,1,1,"3",11
